CT Image,MR Image
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct251.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri251.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct252.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri252.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct253.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri253.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct254.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri254.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct255.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri255.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct256.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri256.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct257.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri257.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct261.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri261.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct262.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri262.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct263.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri263.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct264.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri264.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct265.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri265.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct266.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri266.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct267.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri267.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct271.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri271.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct272.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri272.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct273.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri273.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct274.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri274.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct275.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri275.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct276.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri276.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct277.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri277.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct281.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri281.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct282.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri282.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct283.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri283.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct284.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri284.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct285.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri285.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct286.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri286.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct287.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri287.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct291.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri291.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct292.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri292.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct293.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri293.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct294.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri294.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct295.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri295.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct296.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri296.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct297.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri297.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct301.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri301.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct302.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri302.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct303.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri303.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct304.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri304.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct305.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri305.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct306.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri306.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct307.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri307.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct311.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri311.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct312.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri312.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct314.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri314.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct315.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri315.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct316.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri316.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct317.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri317.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct321.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri321.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct322.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri322.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct323.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri323.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct324.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri324.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct325.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri325.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct326.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri326.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct327.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri327.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct331.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri331.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct332.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri332.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct333.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri333.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct335.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri335.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct336.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri336.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct337.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri337.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct341.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri341.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct342.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri342.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct343.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri343.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct344.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri344.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct345.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri345.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct346.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri346.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct347.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri347.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct351.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri351.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct352.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri352.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct353.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri353.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct354.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri354.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct355.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri355.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct356.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri356.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct357.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri357.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct361.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri361.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct362.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri362.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct363.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri363.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct364.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri364.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct365.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri365.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct366.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri366.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct367.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri367.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct372.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri372.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct373.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri373.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct374.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri374.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct375.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri375.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct376.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri376.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct377.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri377.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct381.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri381.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct382.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri382.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct383.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri383.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct384.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri384.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct385.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri385.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct386.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri386.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct391.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri391.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct392.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri392.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct393.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri393.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct394.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri394.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct395.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri395.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct396.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri396.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct397.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri397.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct401.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri401.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct402.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri402.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct403.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri403.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct404.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri404.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct405.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri405.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct406.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri406.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct407.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri407.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct411.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri411.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct412.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri412.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct413.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri413.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct414.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri414.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct415.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri415.png
/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainA/ct416.png,/content/drive/MyDrive/MiniProject/MiniProject/Dataset/images/trainB/mri416.png
